id,choice,education,household,commute,type1,type2,type3,type4,type5,type6,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,size1,size2,size3,size4,size5,size6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6,station1,station2,station3,station4,station5,station6
308,choice1,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,7.7083289,7.7083289,5.4600663,5.4600663,6.7447878,6.7447878,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,6,6,0,0,0.3,0.3,1,1
309,choice5,0,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.4965252,4.4965252,4.8177056,4.8177056,3.5329841,3.5329841,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,2,2,2,2,6,6,0,0,0.3,0.3,1,1
310,choice3,1,1,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,6.6218936,6.6218936,5.2423324,5.2423324,5.7941569,5.7941569,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,1,1
311,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.0674666,3.0674666,3.3230888,3.3230888,4.0899555,4.0899555,200,200,75,75,350,350,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,6,6,2,2,0,0,0.1,0.1,1,1
312,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.5346277,3.5346277,3.7871011,3.7871011,2.7772075,2.7772075,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,1,1,0.7,0.7,1,1,4,4,6,6,2,2,0,0,0.1,0.1,1,1
313,choice1,0,1,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,1.7673139,1.7673139,1.7673139,1.7673139,2.5247341,2.5247341,200,200,75,75,350,350,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,6,6,2,2,0,0,0.1,0.1,1,1
314,choice6,0,1,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,1.7673139,1.7673139,2.2722607,2.2722607,2.5247341,2.5247341,200,200,300,300,350,350,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,4,4,2,2,4,4,0,0,0.7,0.7,1,1
315,choice2,0,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,2.1953304,2.1953304,1.1974529,1.1974529,1.3970284,1.3970284,125,125,300,300,250,250,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,0.7,0.7,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
316,choice3,0,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,8.4371306,8.4371306,6.4519234,6.4519234,7.444527,7.444527,125,125,250,250,300,300,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,1,1,2,2,4,4,0,0,0.1,0.1,1,1
317,choice2,1,1,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.5346277,3.5346277,3.7871011,3.7871011,2.7772075,2.7772075,125,125,300,300,300,300,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.25,0.25,1,1,1,1,2,2,3,3,0.7,0.7,1,1,1,1,2,2,8,8,4,4,0,0,0.1,0.1,1,1
318,choice3,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,4.5107845,4.5107845,4.985604,4.985604,5.4604234,5.4604234,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
319,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.8343333,3.8343333,4.0899555,4.0899555,2.8118444,2.8118444,300,300,250,250,300,300,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
320,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.6962648,4.6962648,5.1435281,5.1435281,3.8017382,3.8017382,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
321,choice4,1,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.5787111,3.5787111,3.8343333,3.8343333,4.0899555,4.0899555,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
322,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,6.3118352,6.3118352,7.0692554,7.0692554,8.8365693,8.8365693,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
323,choice4,0,0,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,5.3019416,5.3019416,5.8068884,5.8068884,4.2920479,4.2920479,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
324,choice5,1,0,1,sportcar,regcar,sportcar,truck,sportcar,sportuv,methanol,methanol,cng,cng,electric,electric,5.2230137,5.2230137,5.4604234,5.4604234,4.0359651,4.0359651,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,2,2,0,0,1,1,1,1,1,1,1,1,2,2,4,4,6,6,0,0,0.7,0.7,0.1,0.1
325,choice3,1,0,0,sportcar,sportuv,sportcar,regcar,sportcar,truck,methanol,methanol,electric,electric,gasoline,gasoline,1.7673139,1.7673139,2.2722607,2.2722607,2.5247341,2.5247341,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,2,2,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8,0,0,0.3,0.3,1,1
326,choice4,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.2490015,4.2490015,4.6962648,4.6962648,5.1435281,5.1435281,125,125,300,300,250,250,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
327,choice5,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.8177056,4.8177056,5.1388859,5.1388859,4.1753448,4.1753448,200,200,75,75,350,350,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,1,1,0.7,0.7,1,1,1,1,6,6,2,2,0,0,0.1,0.1,1,1
328,choice3,1,1,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,methanol,methanol,cng,cng,electric,electric,8.0295093,8.0295093,8.9930504,8.9930504,10.277772,10.277772,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,1,1,0.7,0.7,1,1,1,1,8,8,2,2,0,0,0.1,0.1,0.3,0.3
329,choice5,1,0,0,stwagon,truck,stwagon,van,stwagon,regcar,methanol,methanol,cng,cng,gasoline,gasoline,3.8017382,3.8017382,4.2490015,4.2490015,5.1435281,5.1435281,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
330,choice6,1,0,0,sportcar,truck,sportcar,sportuv,sportcar,regcar,methanol,methanol,cng,cng,gasoline,gasoline,5.928494,5.928494,6.7754218,6.7754218,5.2932982,5.2932982,200,200,75,75,350,350,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,8,8,4,4,0,0,0.7,0.7,1,1
331,choice3,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.1386835,4.1386835,3.0350346,3.0350346,3.586859,3.586859,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,1,1
332,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.1910853,4.1910853,4.5902363,4.5902363,3.3927834,3.3927834,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
333,choice3,1,0,0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,0.96569282,0.96569282,1.241605,1.241605,1.3795612,1.3795612,75,75,300,300,350,350,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
334,choice3,1,0,0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,6.6218936,6.6218936,4.690508,4.690508,5.2423324,5.2423324,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
335,choice1,1,1,1,van,stwagon,van,truck,van,regcar,methanol,methanol,cng,cng,gasoline,gasoline,8.0791491,8.0791491,8.8365693,8.8365693,7.0692554,7.0692554,50,50,150,150,400,400,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,2,2,6,6,2,2,0,0,0.1,0.1,1,1
336,choice5,0,1,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,1.2847215,1.2847215,1.4453117,1.4453117,0.96354111,0.96354111,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,4,4,8,8,0,0,0.7,0.7,1,1
337,choice5,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.0674666,3.0674666,3.3230888,3.3230888,3.8343333,3.8343333,75,75,250,250,400,400,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,8,8,4,4,6,6,0,0,0.1,0.1,0.3,0.3
338,choice2,1,0,1,sportuv,regcar,sportuv,truck,sportuv,sportcar,methanol,methanol,cng,cng,electric,electric,2.964247,2.964247,3.1759789,3.1759789,3.3877109,3.3877109,75,75,250,250,400,400,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,0.7,0.7,0.7,0.7,1,1,2,2,4,4,6,6,0,0,0.1,0.1,0.3,0.3
339,choice6,0,0,1,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,3.9704144,3.9704144,4.963018,4.963018,2.9778108,2.9778108,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,1,1
340,choice3,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.4600663,5.4600663,4.1753448,4.1753448,4.8177056,4.8177056,200,200,300,300,350,350,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,1,1
341,choice5,1,0,1,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,3.8343333,3.8343333,4.0899555,4.0899555,2.8118444,2.8118444,125,125,300,300,250,250,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,0.7,0.7,1,1,8,8,8,8,2,2,0,0,0.1,0.1,0.3,0.3
342,choice3,0,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.4593198,5.4593198,3.4741126,3.4741126,4.4667162,4.4667162,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,2,2,1,1,1,1,1,1,4,4,8,8,2,2,0,0,0.7,0.7,1,1
343,choice4,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.7985554,3.7985554,2.6115068,2.6115068,3.0863263,3.0863263,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
344,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.5994428,3.5994428,4.0229067,4.0229067,4.4463705,4.4463705,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
345,choice4,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,6,6,0,0,0.3,0.3,1,1
346,choice5,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.1386835,4.1386835,3.0350346,3.0350346,3.586859,3.586859,200,200,300,300,350,350,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,1,1,6,6,8,8,0,0,0.3,0.3,1,1
347,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,75,75,300,300,350,350,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
348,choice6,0,1,0,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,1.2847215,1.2847215,1.6059019,1.6059019,0.96354111,0.96354111,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,2,2,8,8,2,2,0,0,0.7,0.7,1,1
349,choice1,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.2490015,4.2490015,4.6962648,4.6962648,3.8017382,3.8017382,200,200,75,75,350,350,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,1,1,4,4,8,8,0,0,0.1,0.1,1,1
350,choice1,0,0,1,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,0.8277367,0.8277367,1.241605,1.241605,1.3795612,1.3795612,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,8,8,2,2,0,0,0.1,0.1,1,1
351,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.2722607,2.2722607,2.5247341,2.5247341,1.5148404,1.5148404,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
352,choice2,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,2.7772075,2.7772075,3.2821543,3.2821543,3.7871011,3.7871011,75,75,300,300,350,350,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
353,choice5,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,1.2781111,1.2781111,0.76686666,0.76686666,0.89467777,0.89467777,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
354,choice3,1,0,0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,6.102427,6.102427,6.7447878,6.7447878,7.3871485,7.3871485,250,250,400,400,250,250,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.1,0.1,0.3,0.3,1,1
355,choice5,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.569443,2.569443,3.2118037,3.2118037,1.9270822,1.9270822,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,2,2,0,0,1,1,1,1,1,1,1,1,2,2,8,8,2,2,0,0,0.7,0.7,1,1
356,choice5,0,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.0296809,3.0296809,3.2821543,3.2821543,3.7871011,3.7871011,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,2,2,3,3,1,1,1,1,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
357,choice5,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.7969948,4.7969948,5.8068884,5.8068884,4.2920479,4.2920479,200,200,300,300,350,350,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,8,8,2,2,0,0,0.1,0.1,1,1
358,choice5,1,0,0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,5.6236888,5.6236888,5.879311,5.879311,4.3455777,4.3455777,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0,0,0.7,0.7,0.1,0.1
359,choice3,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.8343333,3.8343333,4.0899555,4.0899555,2.8118444,2.8118444,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
360,choice3,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,8,8,4,4,0,0,0.1,0.1,1,1
361,choice3,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.4600663,5.4600663,4.1753448,4.1753448,4.8177056,4.8177056,200,200,300,300,350,350,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.6,0.6,1,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.3,0.3,1,1
362,choice5,1,0,0,truck,van,truck,stwagon,truck,regcar,methanol,methanol,cng,cng,gasoline,gasoline,0.89452663,0.89452663,1.0063425,1.0063425,0.67089498,0.67089498,125,125,300,300,300,300,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,0.7,0.7,0.7,0.7,1,1,8,8,2,2,6,6,0,0,0.1,0.1,1,1
363,choice3,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.8627713,3.8627713,4.4145957,4.4145957,3.0350346,3.0350346,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,1,1
364,choice5,0,1,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
365,choice3,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,5.2423324,5.2423324,5.7941569,5.7941569,6.3459814,6.3459814,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
366,choice3,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.4600663,5.4600663,3.5329841,3.5329841,4.1753448,4.1753448,125,125,300,300,250,250,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,1,1,2,2,0.7,0.7,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
367,choice1,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,6.9851422,6.9851422,4.9893873,4.9893873,5.5881138,5.5881138,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,0.7,0.7,1,1,1,1,1,1,6,6,8,8,0,0,0.1,0.1,0.3,0.3
368,choice3,1,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.3455777,4.3455777,2.8118444,2.8118444,3.3230888,3.3230888,125,125,300,300,250,250,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,1,1,2,2,0.7,0.7,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
369,choice1,0,1,0,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,3.7871011,3.7871011,4.0395745,4.0395745,2.7772075,2.7772075,200,200,75,75,300,300,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.1,0.1,0.3,0.3
370,choice6,0,0,1,sportuv,sportcar,sportuv,regcar,sportuv,truck,methanol,methanol,electric,electric,gasoline,gasoline,3.5329841,3.5329841,2.2482626,2.2482626,2.8906233,2.8906233,50,50,350,350,400,400,6,6,2.5,2.5,4,4,65,65,140,140,85,85,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,8,8,2,2,0,0,0.3,0.3,1,1
371,choice3,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,6.0700691,6.0700691,6.3459814,6.3459814,5.2423324,5.2423324,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,2,2,8,8,4,4,0,0,0.7,0.7,1,1
372,choice3,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.0359651,4.0359651,4.985604,4.985604,5.4604234,5.4604234,125,125,250,250,300,300,6,6,2.5,2.5,4,4,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,1,1,1,1,1,1,2,2,2,2,4,4,0,0,0.1,0.1,1,1
